album_id,album_name,release_date,tracks_count,uri,album_type,artists
3Ie0MgmTKE4kkyq5MCh94N,Yeh Dillagi (Original Motion Picture Soundtrack),1994-05-06,8,spotify:album:3Ie0MgmTKE4kkyq5MCh94N,album,"['61JrslREXq98hurYL2hYoc', '4K6blSRoklNdpw4mzLxwfn']"
5idbEvMrr6c2XiAZNBtkKm,Baazigar (Original Motion Picture Soundtrack),1993-04-02,8,spotify:album:5idbEvMrr6c2XiAZNBtkKm,album,['1gHVDWrG6hVra3ZxV7mQWd']
4f0ooiboxVpTb7Y1jI5WH8,Yes Boss (Original Motion Picture Soundtrack),1999-06-18,6,spotify:album:4f0ooiboxVpTb7Y1jI5WH8,album,['2ZRrPOjBIWoKK5rHedLijj']
1wHc6m1blOVGFbvlYcfegz,Border (Original Motion Picture Soundtrack),1999-03-26,5,spotify:album:1wHc6m1blOVGFbvlYcfegz,album,"['1dVygo6tRFXC8CSWURQJq2', '03SZmfKAgYRQKUwy0EoJUa']"
5ONg9pcYSvmMb7U8TCbhFi,Dil Ka Kya Kasoor (Original Motion Picture Soundtrack),1992-01-14,8,spotify:album:5ONg9pcYSvmMb7U8TCbhFi,album,['1HGMG8RHvcu1mfdM9MeTek']
1kc4rAQ1kkW3orZ87Le7M6,Maachis (Original Motion Picture Soundtrack),1996,10,spotify:album:1kc4rAQ1kkW3orZ87Le7M6,album,"['1JdHoZwkwOmX2Pl2iTwnzc', '2NoJ7NuNs9nyj8Thoh1kbu', '0w4e7HVbqAHFPN6VkIlvhe']"
2lORIs7BAIYVH7xxcXsUn7,Roja (Original Motion Picture Soundtrack),1994-03-12,12,spotify:album:2lORIs7BAIYVH7xxcXsUn7,album,"['1mYsTxnqsietFxj1OgoGbG', '22hTOnub1VZYjuQultOi4Q']"
7Io1WaSa7zSLlLmop0bNKL,Phool Aur Kaante (Original Motion Picture Soundtrack),1991-11-22,8,spotify:album:7Io1WaSa7zSLlLmop0bNKL,album,"['4hkB2bR5ek6lJChj6aunCn', '4K6blSRoklNdpw4mzLxwfn']"
2JiWVIMiWoVqntP8yffFXU,Papa Kehte Hain,2009-01-01,6,spotify:album:2JiWVIMiWoVqntP8yffFXU,album,['6WPmTGeeoymoVlXVtsCwz7']
5idbEvMrr6c2XiAZNBtkKm,Baazigar (Original Motion Picture Soundtrack),1993-04-02,8,spotify:album:5idbEvMrr6c2XiAZNBtkKm,album,"['5as8A4G47Ohu9NSWs3Je8U', '1gHVDWrG6hVra3ZxV7mQWd']"
6pEHb1MG9U5UZJK0rQ2OUX,Pyaar To Hona Hi Tha (Original Motion Picture Soundtrack),2000-08-04,6,spotify:album:6pEHb1MG9U5UZJK0rQ2OUX,album,"['4YgUVg4p7xtMOrOS4GjiJZ', '6Bthsls57GgYPQFdrY3eyw', '4qf5iWCSqeCW9TlbwO58bo']"
4XuYdiEQZlGK7d1DySUOGw,Kishen Kanhaiya (Original Motion Picture Soundtrack),1992-11-04,6,spotify:album:4XuYdiEQZlGK7d1DySUOGw,album,"['5l1aGNGCRGomCMHVufh6xC', '1HGMG8RHvcu1mfdM9MeTek']"
3Dxfrb1Bld76PrHGSG4pcy,Karan Arjun (Original Motion Picture Soundtrack),1995-01-13,7,spotify:album:3Dxfrb1Bld76PrHGSG4pcy,album,"['1HGMG8RHvcu1mfdM9MeTek', '3vXBH4XwXSLM1YIrRBt98k', '7GNoTWm5VObvMUeS0Wkueu']"
0nq4lWRZjjvsNhjHo64XX1,Badal,1999-12-04,8,spotify:album:0nq4lWRZjjvsNhjHo64XX1,album,"['1dVygo6tRFXC8CSWURQJq2', '6WPmTGeeoymoVlXVtsCwz7']"
5zFiPUXuvWvj01BpwH3Vi2,Judwaa (Original Motion Picture Soundtrack),1996-11-07,6,spotify:album:5zFiPUXuvWvj01BpwH3Vi2,album,"['6lpXKoHUzxZc5PwyS6cu4C', '71hjb5G92mGoKRSAW3Cj00']"
2PqGBYRvfSWEh3eoHPNEnA,Mohra (Original Motion Picture Soundtrack),1994-04-02,9,spotify:album:2PqGBYRvfSWEh3eoHPNEnA,album,"['4Qpbhxe0sO2zhvUVfODdZw', '1HGMG8RHvcu1mfdM9MeTek']"
3q6PdocS4301Y9Uu2kqyfr,Ghulam (Original Motion Picture Soundtrack),1998-03-08,7,spotify:album:3q6PdocS4301Y9Uu2kqyfr,album,"['0Tn7oEmE8zDUR340Doo9zl', '3gBKY0y3dFFVRqicLnVZYz']"
3bqIzWWbArrjJ963HKeZcd,Taal (Original Motion Picture Soundtrack),1999-08-13,12,spotify:album:3bqIzWWbArrjJ963HKeZcd,album,"['5as8A4G47Ohu9NSWs3Je8U', '2hgViyN0RqyQQpfjIb0g3W', '4Z0t0LHjOjFRiv0mjBw206']"
6Pik6dQDEWGTdoEjn8psG8,Dil To Pagal Hai,1997-08-27,10,spotify:album:6Pik6dQDEWGTdoEjn8psG8,album,"['0AWYFpUfZxzxKUgN5k0GrQ', '61JrslREXq98hurYL2hYoc', '2NoJ7NuNs9nyj8Thoh1kbu', '3Bku4b0uiR8KJSXu7U8Iyy']"
1kc4rAQ1kkW3orZ87Le7M6,Maachis (Original Motion Picture Soundtrack),1996,10,spotify:album:1kc4rAQ1kkW3orZ87Le7M6,album,"['1JdHoZwkwOmX2Pl2iTwnzc', '2NoJ7NuNs9nyj8Thoh1kbu', '0w4e7HVbqAHFPN6VkIlvhe', '1i8ezbDsL1H5bJytYUImVX', '4fEkbug6kZzzJ8eYX6Kbbp']"
5rkxSyCuiDtaAGKVndX3hL,Deewana (Original Motion Picture Soundtrack),1992-03-04,8,spotify:album:5rkxSyCuiDtaAGKVndX3hL,album,['1gHVDWrG6hVra3ZxV7mQWd']
6aNIBiEy5xTxeXs0x5rdux,Diljale,1997-12-31,8,spotify:album:6aNIBiEy5xTxeXs0x5rdux,album,"['1H7XdAotpijnnZPOlpDJfv', '6lpXKoHUzxZc5PwyS6cu4C']"
6pIy39AoRZ1Wn5nSNCA23L,Jaanam Samjha Karo (Original Motion Picture Soundtrack),1999-04-02,13,spotify:album:6pIy39AoRZ1Wn5nSNCA23L,album,['4qf5iWCSqeCW9TlbwO58bo']
3iAEpeZo6YFyvI2MSbLhDP,Khamoshi- The Musical (Original Motion Picture Soundtrack),1996-01-01,10,spotify:album:3iAEpeZo6YFyvI2MSbLhDP,compilation,"['6WPmTGeeoymoVlXVtsCwz7', '4K6blSRoklNdpw4mzLxwfn']"
0V8O6S0S6mYdyPch6DdW8g,Hum Saath - Saath Hain (Original Motion Picture Soundtrack),1999,7,spotify:album:0V8O6S0S6mYdyPch6DdW8g,album,"['2NoJ7NuNs9nyj8Thoh1kbu', '4hkB2bR5ek6lJChj6aunCn', '4K6blSRoklNdpw4mzLxwfn', '70B80Lwx2sxti0M1Ng9e8K', '6WPmTGeeoymoVlXVtsCwz7', '3gBKY0y3dFFVRqicLnVZYz']"
1wHc6m1blOVGFbvlYcfegz,Border (Original Motion Picture Soundtrack),1999-03-26,5,spotify:album:1wHc6m1blOVGFbvlYcfegz,album,"['1dVygo6tRFXC8CSWURQJq2', '3gBKY0y3dFFVRqicLnVZYz']"
1LTaahcsWeWpBGnD2iWGWa,Gupt (Original Motion Picture Soundtrack),1997-07-04,16,spotify:album:1LTaahcsWeWpBGnD2iWGWa,album,"['1HGMG8RHvcu1mfdM9MeTek', '70B80Lwx2sxti0M1Ng9e8K']"
1Wbsq2OF6KPbGDfedG0XX6,Rangeela (Original Motion Picture Soundtrack),1995-05-14,9,spotify:album:1Wbsq2OF6KPbGDfedG0XX6,album,"['5as8A4G47Ohu9NSWs3Je8U', '4Z0t0LHjOjFRiv0mjBw206']"
0iGLpQ74g5CfumKTvsGz55,Aflatoon,1997-12-31,8,spotify:album:0iGLpQ74g5CfumKTvsGz55,album,"['5fDnhohLUsWhN7MUXse3QS', '1481DePcEz5zp1q51z6dgn']"
45ZBSYUlEzu9NrpDBeVyWX,Koyla (Original Motion Picture Soundtrack),1997-04-18,6,spotify:album:45ZBSYUlEzu9NrpDBeVyWX,album,['6WPmTGeeoymoVlXVtsCwz7']
2nXLEMysnmFpb4r0KeYDXE,Chaahat (Original Motion Picture Soundtrack),1996-06-06,7,spotify:album:2nXLEMysnmFpb4r0KeYDXE,album,"['1gHVDWrG6hVra3ZxV7mQWd', '3gBKY0y3dFFVRqicLnVZYz']"
6SAtndTiMFxhFZn9PSRoiX,Haqeeqat (Original Motion Picture Soundtrack),1995-12-29,7,spotify:album:6SAtndTiMFxhFZn9PSRoiX,album,"['2NoJ7NuNs9nyj8Thoh1kbu', '3gBKY0y3dFFVRqicLnVZYz']"
4S5p8JA3XAtbmwcnF8YLEy,Narsimha (Original Motion Picture Soundtrack),1991-05-07,6,spotify:album:4S5p8JA3XAtbmwcnF8YLEy,album,"['5l1aGNGCRGomCMHVufh6xC', '3gBKY0y3dFFVRqicLnVZYz']"
06XvUvHNpDxjuQVutLkxAS,Biwi No. 1 (Original Motion Picture Soundtrack),1999-05-28,13,spotify:album:06XvUvHNpDxjuQVutLkxAS,album,"['19MVxKZZdPj2X0F8pi0OCT', '3gBKY0y3dFFVRqicLnVZYz']"
7cmbUR0oPLKzrP6j6303Ad,Diamonds Forever - Lata Mangeshkar,2018-02-28,25,spotify:album:7cmbUR0oPLKzrP6j6303Ad,album,"['61JrslREXq98hurYL2hYoc', '4K6blSRoklNdpw4mzLxwfn']"
5KUNZtvhRhl1tdreOokE9B,Humse Hai Muqabala (Original Motion Picture Soundtrack),1994-05-26,9,spotify:album:5KUNZtvhRhl1tdreOokE9B,album,"['3NzhVoa20crNtp1p4zE8um', '7N0SBLJFpCyQSsv4MfRJ5d']"
3lAWtblxva9vLJP7bOG1wr,Khuddar (Original Motion Picture Soundtrack),1994-03-25,8,spotify:album:3lAWtblxva9vLJP7bOG1wr,album,"['4mBxoO0pAcMbAwuTcrcLMc', '71hjb5G92mGoKRSAW3Cj00']"
1WR6LNez0oAfwd0oPowVcq,Rakshak,1999-09-24,6,spotify:album:1WR6LNez0oAfwd0oPowVcq,album,"['1gHVDWrG6hVra3ZxV7mQWd', '2ME9akyjf2IaOM5DLTqHUS']"
4hLTh8Vqf8F4KRjKPkXGcV,Ghayal (Original Motion Picture Soundtrack),1992-02-21,7,spotify:album:4hLTh8Vqf8F4KRjKPkXGcV,album,"['5l1aGNGCRGomCMHVufh6xC', '5Xpg6PBSUOoho2lI9qLjiu']"
0B8uilns8kvIsnfyCgXsrj,Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),2013-11-01,24,spotify:album:0B8uilns8kvIsnfyCgXsrj,album,"['5as8A4G47Ohu9NSWs3Je8U', '2ZRrPOjBIWoKK5rHedLijj']"
5spMvbqtYDvZPbUs19KyyN,Kahin Door Jab Din Dhal Jaye,2004-03-25,4,spotify:album:5spMvbqtYDvZPbUs19KyyN,single,['2ijWbN5KykTYiBoVmhzCTU']
7l8A4AdQy1pjkRmW78IEMF,Hum (Original Motion Picture Soundtrack),1990-12-01,20,spotify:album:7l8A4AdQy1pjkRmW78IEMF,album,"['7GNoTWm5VObvMUeS0Wkueu', '6WPmTGeeoymoVlXVtsCwz7']"
7cmbUR0oPLKzrP6j6303Ad,Diamonds Forever - Lata Mangeshkar,2018-02-28,25,spotify:album:7cmbUR0oPLKzrP6j6303Ad,album,['61JrslREXq98hurYL2hYoc']
4wzQyLymXegR9Wpngfo2pB,Hum Aapke Hain Koun (Original Motion Picture Soundtrack),1994-05-08,14,spotify:album:4wzQyLymXegR9Wpngfo2pB,album,['2ae6PxICSOZHvjqiCcgon8']
2ywaac7ziOvsPDoLLCmfFG,Sailaab (Original Motion Picture Soundtrack),1990-08-31,4,spotify:album:2ywaac7ziOvsPDoLLCmfFG,album,['1mMKKbLFrIqfOzLqFuGBRt']
5idbEvMrr6c2XiAZNBtkKm,Baazigar (Original Motion Picture Soundtrack),1993-04-02,8,spotify:album:5idbEvMrr6c2XiAZNBtkKm,album,"['1gHVDWrG6hVra3ZxV7mQWd', '3gBKY0y3dFFVRqicLnVZYz']"
2DKhTh8vocj6QLwhafWo3q,Patthar Ke Phool (Original Motion Picture Soundtrack),1991-02-12,13,spotify:album:2DKhTh8vocj6QLwhafWo3q,album,"['61JrslREXq98hurYL2hYoc', '2ae6PxICSOZHvjqiCcgon8']"
7l8A4AdQy1pjkRmW78IEMF,Hum (Original Motion Picture Soundtrack),1990-12-01,20,spotify:album:7l8A4AdQy1pjkRmW78IEMF,album,"['7GNoTWm5VObvMUeS0Wkueu', '3vXBH4XwXSLM1YIrRBt98k', '70B80Lwx2sxti0M1Ng9e8K', '3gBKY0y3dFFVRqicLnVZYz', '0R5jb8HWQjOB7EP6EN7Cfq']"
054IzmMCVeFpVsSx1X9kAx,Dushmani (Original Motion Picture Soundtrack),1995-12-31,7,spotify:album:054IzmMCVeFpVsSx1X9kAx,album,"['2ae6PxICSOZHvjqiCcgon8', '6WPmTGeeoymoVlXVtsCwz7']"
0vM40ZvKzbI97anisDuMGJ,Saajan (Original Motion Picture Soundtrack),1993-06-20,9,spotify:album:0vM40ZvKzbI97anisDuMGJ,album,['3gBKY0y3dFFVRqicLnVZYz']
3OtZbFrWjC6wtwaFiJZdr8,Vijaypath (Original Motion Picture Soundtrack),1994-07-29,8,spotify:album:3OtZbFrWjC6wtwaFiJZdr8,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
5rkxSyCuiDtaAGKVndX3hL,Deewana (Original Motion Picture Soundtrack),1992-03-04,8,spotify:album:5rkxSyCuiDtaAGKVndX3hL,album,['4K6blSRoklNdpw4mzLxwfn']
63Y2RfrgCziZL6Jz8YCqV1,Hum Hain Rahi Pyar Ke (Original Motion Picture Soundtrack),1993-07-05,6,spotify:album:63Y2RfrgCziZL6Jz8YCqV1,album,"['4K6blSRoklNdpw4mzLxwfn', '3gBKY0y3dFFVRqicLnVZYz']"
4mFLdK8SkUo3cx8ERLQC92,Bachna Ae Haseeno,2008-07-05,6,spotify:album:4mFLdK8SkUo3cx8ERLQC92,single,"['6Mv8GjQa7LKUGCAqa9qqdb', '4fEkbug6kZzzJ8eYX6Kbbp', '19LIHDDSHBD5NyYHI3gpzB', '4GEyPR3J4DYvuTRuPJQ0CW']"
4OYdTHNgjhXzgVjbqsb0tO,Jab We Met,2007-09-21,10,spotify:album:4OYdTHNgjhXzgVjbqsb0tO,compilation,"['1wRPtKGflJrBx9BmLsSwlU', '5GnnSrwNCGyfAU4zuIytiS']"
3v8bVKuoU4pdMhMx0hStRN,I Love You...Forever,2012-01-30,24,spotify:album:3v8bVKuoU4pdMhMx0hStRN,compilation,"['7HCqGPJcQTyGJ2yqntbuyr', '3nQ125TJobosBH446Dsvvv', '2fMqTqiTxUDlmcOEPaQSsx']"
7pbKuvQHUTwbq4FbevvEca,Rab Ne Bana Di Jodi (Original),2008-11-06,7,spotify:album:7pbKuvQHUTwbq4FbevvEca,album,['03SZmfKAgYRQKUwy0EoJUa']
5xRsmEKZOuvwgnHJfDscnI,Jhoom Barabar Jhoom,2007-05-15,7,spotify:album:5xRsmEKZOuvwgnHJfDscnI,album,"['0L5GV6LN8SWWUWIdBbTLTZ', '3OLGltG8UPIea8sA4w0yg0', '0Yb0T3wUUNiIvHjqnfkbuH', '0yRC5n90spXG0d3aiDQ0vB']"
2L3NV5Fxjrj6mi59Gs5tUx,Fanaa,2006-04-12,7,spotify:album:2L3NV5Fxjrj6mi59Gs5tUx,album,"['4YgUVg4p7xtMOrOS4GjiJZ', '5cB4d4jPYjMT326sjihQ4m', '4oVMLzAqW6qhRpZWt8fNw4', '0e7Xsukwik0zDaqCcSvJTg']"
13t8iDyl1vkhPcO3Zl29a9,Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack),2009-11-06,14,spotify:album:13t8iDyl1vkhPcO3Zl29a9,album,"['2oSONSC9zQ4UonDKnLqksx', '4mBxoO0pAcMbAwuTcrcLMc', '1wRPtKGflJrBx9BmLsSwlU']"
60Omt7taTKwehAq1gETKCW,Jodhaa Akbar (Original Motion Picture Soundtrack),2007-12-31,7,spotify:album:60Omt7taTKwehAq1gETKCW,album,"['1mYsTxnqsietFxj1OgoGbG', '4W91bbPB2CTSsHwt7eqNl7']"
2yoQE2XBnwdUyoOkoprTfT,Love Aaj Kal (Original Motion Picture Soundtrack),2009-07-31,10,spotify:album:2yoQE2XBnwdUyoOkoprTfT,album,"['3OLGltG8UPIea8sA4w0yg0', '1wRPtKGflJrBx9BmLsSwlU']"
2cUzlmLfL5LUTSEk7qG09k,Om Shanti Om,2007-09-18,12,spotify:album:2cUzlmLfL5LUTSEk7qG09k,album,['4fEkbug6kZzzJ8eYX6Kbbp']
7pbKuvQHUTwbq4FbevvEca,Rab Ne Bana Di Jodi (Original),2008-11-06,7,spotify:album:7pbKuvQHUTwbq4FbevvEca,album,['19MVxKZZdPj2X0F8pi0OCT']
153Qw0xXJqhEFxvm9M9rE8,Jannat (Original Motion Picture Soundtrack),2008-03-07,8,spotify:album:153Qw0xXJqhEFxvm9M9rE8,album,"['1wRPtKGflJrBx9BmLsSwlU', '4fEkbug6kZzzJ8eYX6Kbbp']"
4hYTERVUXY74XJdm8tyXBV,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),2006-06-08,7,spotify:album:4hYTERVUXY74XJdm8tyXBV,album,"['0L5GV6LN8SWWUWIdBbTLTZ', '1SJOL9HJ08YOn92lFcYf8a', '2Yf4MRVpt0rcAd5y5h5ph1', '5SuRAj1A9FEHj5NxS86YAm']"
4E6rpd9IcOfe6X8mErzVxf,Saawariya (Original Motion Picture Soundtrack),2007-09-14,11,spotify:album:4E6rpd9IcOfe6X8mErzVxf,album,"['554yyXUEFseU1dwvisHTik', '5cB4d4jPYjMT326sjihQ4m']"
2j5YFIVVwfOhzCI53Wej2K,Naqaab (Original Motion Picture Soundtrack),2007-07-13,8,spotify:album:2j5YFIVVwfOhzCI53Wej2K,album,"['4W91bbPB2CTSsHwt7eqNl7', '1wRPtKGflJrBx9BmLsSwlU']"
6kWI9GDPhMhaGNo80Q1XT5,Guru (Original Motion Picture Soundtrack),2006-09-11,7,spotify:album:6kWI9GDPhMhaGNo80Q1XT5,album,"['1mYsTxnqsietFxj1OgoGbG', '5UJ2sHO2ELrgW6aXeRLTQQ', '3v8isPrc8btWVMF3bnOIcj', '2gTPBFjo3M9rvMSZWTk9nT']"
13t8iDyl1vkhPcO3Zl29a9,Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack),2009-11-06,14,spotify:album:13t8iDyl1vkhPcO3Zl29a9,album,"['2oSONSC9zQ4UonDKnLqksx', '1wRPtKGflJrBx9BmLsSwlU']"
690w3h4czL3x3W3zIgEcB6,Veer - Zaara,2004-09-18,11,spotify:album:690w3h4czL3x3W3zIgEcB6,album,"['5Uvn1P3OFu268QovsUAnDu', '70B80Lwx2sxti0M1Ng9e8K', '3UpmjPgIFSGqnxXuiwD014']"
3Ip9JCpT1IF9GvhAxzufTH,Tum Mile (Original Motion Picture Soundtrack),2009-09-08,9,spotify:album:3Ip9JCpT1IF9GvhAxzufTH,album,"['1wRPtKGflJrBx9BmLsSwlU', '4W91bbPB2CTSsHwt7eqNl7', '5OG0IXzIqYPB67VMlEJOo0', '0NeoPmJb4LMYLHhX8OVaNA']"
2rgMLBPzMGrnxj8NaDaIwf,Awarapan (Original Soundtrack),2022-03-21,8,spotify:album:2rgMLBPzMGrnxj8NaDaIwf,compilation,['71oGOxg5ez52Hh1Ye41A98']
59p4XN8mbKxNCoY5nQJyN5,Tashan,2008-03-27,9,spotify:album:59p4XN8mbKxNCoY5nQJyN5,album,"['6Mv8GjQa7LKUGCAqa9qqdb', '70B80Lwx2sxti0M1Ng9e8K', '0Yb0T3wUUNiIvHjqnfkbuH', '3GBSge8pq7mpezUQl0GAOA']"
5ZA52EwvGmwTQvHaLujhry,Race (Original Motion Picture Soundtrack),2008-03-21,17,spotify:album:5ZA52EwvGmwTQvHaLujhry,album,"['2oSONSC9zQ4UonDKnLqksx', '1wRPtKGflJrBx9BmLsSwlU']"
2cUzlmLfL5LUTSEk7qG09k,Om Shanti Om,2007-09-18,12,spotify:album:2cUzlmLfL5LUTSEk7qG09k,album,"['1dVygo6tRFXC8CSWURQJq2', '0oOet2f43PA68X5RxKobEy']"
3IIQoaOwGNfTevkFkoCSge,Veer (Original Motion Picture Soundtrack),2009-01-22,8,spotify:album:3IIQoaOwGNfTevkFkoCSge,album,"['3OLGltG8UPIea8sA4w0yg0', '4HQeSXwG2BVH0KvxHE5oCf']"
3F8mzJRUYy1XJKoslREx1C,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),2008-12-01,8,spotify:album:3F8mzJRUYy1XJKoslREx1C,compilation,"['0FJz7XR37hH69traaHLijA', '0Dr1dEmiBkgZWPsc1j5oHV']"
1GFvChouNq6BNSjhSi6XKP,The Train,2007-04-18,12,spotify:album:1GFvChouNq6BNSjhSi6XKP,album,['4fEkbug6kZzzJ8eYX6Kbbp']
3Ip9JCpT1IF9GvhAxzufTH,Tum Mile (Original Motion Picture Soundtrack),2009-09-08,9,spotify:album:3Ip9JCpT1IF9GvhAxzufTH,album,"['1wRPtKGflJrBx9BmLsSwlU', '3tHD07u1ON4uHxmnT9rwqZ']"
2QyR1r0XwtvljXEZs9I3ge,Main Hoon Na,2004-02-27,10,spotify:album:2QyR1r0XwtvljXEZs9I3ge,album,"['2ZRrPOjBIWoKK5rHedLijj', '0oOet2f43PA68X5RxKobEy']"
2yoQE2XBnwdUyoOkoprTfT,Love Aaj Kal (Original Motion Picture Soundtrack),2009-07-31,10,spotify:album:2yoQE2XBnwdUyoOkoprTfT,album,"['5GnnSrwNCGyfAU4zuIytiS', '1wRPtKGflJrBx9BmLsSwlU']"
2HeqbIcBcggDsgNCHcGN1h,Mohabbatein,2000-08-27,9,spotify:album:2HeqbIcBcggDsgNCHcGN1h,album,"['4YgUVg4p7xtMOrOS4GjiJZ', '61JrslREXq98hurYL2hYoc', '70B80Lwx2sxti0M1Ng9e8K', '6lJSXbir8V0GruDu5r07Un', '4OYgq5HqicvfcYOIyjsvYE', '1UArumT3RYiSSbvYTxXRAY', '4L0JycQCCwKksT3G5SVApu', '3m1AeR9ODWpnXqeHQ4VdS7', '0NHOjXrjKEiChop2sZkhdS', '3SBWeRybza4sJUr6Kjmft2', '3Bku4b0uiR8KJSXu7U8Iyy']"
1bakFVqPdxrSCSZI2HUGhJ,Ghajini,2008-11-25,6,spotify:album:1bakFVqPdxrSCSZI2HUGhJ,single,['4W91bbPB2CTSsHwt7eqNl7']
7gJUjDpRvBRY5oCh4pC9d5,Kurbaan (Original Motion Picture Soundtrack),2009-10-15,6,spotify:album:7gJUjDpRvBRY5oCh4pC9d5,single,"['6ohaQzKaXrobAL8paLSaxq', '1dVygo6tRFXC8CSWURQJq2', '0oOet2f43PA68X5RxKobEy', '1TbRSunWGZ46mqnapcWxrm']"
3Hks2UVvtQT8Q9VHRAJUgI,Dil Chahta Hai,2001-06-22,9,spotify:album:3Hks2UVvtQT8Q9VHRAJUgI,album,"['5cB4d4jPYjMT326sjihQ4m', '6WPmTGeeoymoVlXVtsCwz7']"
690w3h4czL3x3W3zIgEcB6,Veer - Zaara,2004-09-18,11,spotify:album:690w3h4czL3x3W3zIgEcB6,album,"['5Uvn1P3OFu268QovsUAnDu', '61JrslREXq98hurYL2hYoc', '03SZmfKAgYRQKUwy0EoJUa', '3UpmjPgIFSGqnxXuiwD014']"
153Qw0xXJqhEFxvm9M9rE8,Jannat (Original Motion Picture Soundtrack),2008-03-07,8,spotify:album:153Qw0xXJqhEFxvm9M9rE8,album,"['1wRPtKGflJrBx9BmLsSwlU', '4fEkbug6kZzzJ8eYX6Kbbp']"
4HQwIiFKCkiOCI6b9oAiAR,Woh Lamhe,2006-08-17,7,spotify:album:4HQwIiFKCkiOCI6b9oAiAR,album,['4fEkbug6kZzzJ8eYX6Kbbp']
2GSUgBsr2UX7xzyvZY6Frz,Fashion,2008-09-19,10,spotify:album:2GSUgBsr2UX7xzyvZY6Frz,album,"['5GnnSrwNCGyfAU4zuIytiS', '4E5oyNFcB3uXLkLdjYmP9Z']"
4OYdTHNgjhXzgVjbqsb0tO,Jab We Met,2007-09-21,10,spotify:album:4OYdTHNgjhXzgVjbqsb0tO,compilation,['1cw8NspBF8JctQm5rpn3pv']
2L3NV5Fxjrj6mi59Gs5tUx,Fanaa,2006-04-12,7,spotify:album:2L3NV5Fxjrj6mi59Gs5tUx,album,"['4YgUVg4p7xtMOrOS4GjiJZ', '1dVygo6tRFXC8CSWURQJq2', '3eDT9fwXKuHWFvgZaaYC5v', '0Tn7oEmE8zDUR340Doo9zl', '4oKJ5JKPHMQQnHyqLDTx2O', '0e7Xsukwik0zDaqCcSvJTg']"
2Bec9URBfEhyVjrDu6ZIaN,Chandni Chowk To China,2008-12-04,8,spotify:album:2Bec9URBfEhyVjrDu6ZIaN,compilation,"['1SJOL9HJ08YOn92lFcYf8a', '0oOet2f43PA68X5RxKobEy']"
6BJPcgCN37gDKtPh7gmJ3p,Saathiya,2002-10-18,9,spotify:album:6BJPcgCN37gDKtPh7gmJ3p,album,"['1mYsTxnqsietFxj1OgoGbG', '1dVygo6tRFXC8CSWURQJq2', '0yRC5n90spXG0d3aiDQ0vB']"
1bakFVqPdxrSCSZI2HUGhJ,Ghajini,2008-11-25,6,spotify:album:1bakFVqPdxrSCSZI2HUGhJ,single,"['61if35zz1W11GejEkxTLEQ', '0oOet2f43PA68X5RxKobEy']"
5BlXGFX3wluU8qycnD36KD,Chalte Chalte,2003-05-03,9,spotify:album:5BlXGFX3wluU8qycnD36KD,album,"['2ZRrPOjBIWoKK5rHedLijj', '3gBKY0y3dFFVRqicLnVZYz']"
3OAL3HUd1JbRyHyb4prNfo,Aksar,2005-12-21,12,spotify:album:3OAL3HUd1JbRyHyb4prNfo,album,"['4fEkbug6kZzzJ8eYX6Kbbp', '3eDT9fwXKuHWFvgZaaYC5v']"
61cQuizKixGgQTi0Le6M8N,Kismat Konnection (Original Motion Picture Soundtrack),2008-07-18,11,spotify:album:61cQuizKixGgQTi0Le6M8N,album,"['5GnnSrwNCGyfAU4zuIytiS', '0oOet2f43PA68X5RxKobEy', '1wRPtKGflJrBx9BmLsSwlU']"
3fP94oJh2aZzegj1DZtfUv,Dhadkan (Original Motion Picture Soundtrack),2000-07-02,9,spotify:album:3fP94oJh2aZzegj1DZtfUv,album,"['70B80Lwx2sxti0M1Ng9e8K', '3gBKY0y3dFFVRqicLnVZYz']"
5lExQTV6ELzqRgwsqahZoh,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),2001-11-28,11,spotify:album:5lExQTV6ELzqRgwsqahZoh,album,"['6AwwLwgIsTIXZ8kHWaZUj5', '1dVygo6tRFXC8CSWURQJq2', '3gBKY0y3dFFVRqicLnVZYz']"
61cQuizKixGgQTi0Le6M8N,Kismat Konnection (Original Motion Picture Soundtrack),2008-07-18,11,spotify:album:61cQuizKixGgQTi0Le6M8N,album,"['2oSONSC9zQ4UonDKnLqksx', '3gBKY0y3dFFVRqicLnVZYz', '1wRPtKGflJrBx9BmLsSwlU']"
2IENY924rGfG14TIQIdZFr,Salaam Namaste,2005-08-03,7,spotify:album:2IENY924rGfG14TIQIdZFr,album,"['6Mv8GjQa7LKUGCAqa9qqdb', '5cB4d4jPYjMT326sjihQ4m', '6dgPKPKtpOXxPpMe8STn1N', '5kPOMQZvgkAEnRZqwn9SYQ']"
2fUOkCayofd6txiAS9AyLu,Yuvvraaj (Original Motion Picture Soundtrack),2008-11-21,9,spotify:album:2fUOkCayofd6txiAS9AyLu,album,"['61if35zz1W11GejEkxTLEQ', '0oOet2f43PA68X5RxKobEy']"
